"03D_BEAS-2B_3"	"10D_IMR-90_3"	"60D_WI-38_3"	"25D_NCI-H1703_2"	"52D_NCI-H460_2"	"34D_NCI-H1993_3"	"38D_NCI-H2073_3"	"29D_NCI-H1792_3"	"30D_NCI-H1793_3"	"05D_Calu3_3"	"18D_NCI-H1573_3"	"19D_NCI-H1623_3"	"50D_NCI-H3122_3"	"44D_NCI-H2291_3"	"51D_NCI-H441_3"	"57D_PC9_3"	"23D_NCI-H1666_3"	"48D_NCI-H2405_3"	"42D_NCI-H2126_3"	"27D_NCI-H1755_3"	"58D_RERF-LC-MS_3"	"17D_NCI-H1568_3"	"46D_NCI-H2342_3"	"16D_NCI-H1563_3"	"24D_NCI-H1693_3"	"21D_NCI-H1650_3"	"39D_NCI-H2085_3"	"53D_NCI-H520_2"	"54D_NCI-H522_3"	"02D_A549_3"	"37D_NCI-H2030_3"	"15D_NCI-H1437_3"	"41D_NCI-H2122_3"	"32D_NCI-H1944_3"	"36D_NCI-H2023_3"	"04D_Calu1_2"	"33D_NCI-H1975_3"	"59D_SK-LU-1_3"	"09D_HCC827_3"	"12D_NCI-H1373_3"	"06D_Calu6_3"	"56D_NCI-H838_3"	"11D_NCI-H1299_3"	"45D_NCI-H23_3"	"07D_HCC2935_3"	"28D_NCI-H1781_3"	"01D_A427_3"	"22D_NCI-H1651_3"	"14D_NCI-H1435_3"	"31D_NCI-H1838_3"	"20D_NCI-H1648_3"	"26D_NCI-H1734_3"	"40D_NCI-H2087_3"	"55D_NCI-H820_3"	"43D_NCI-H2228_3"	"35D_NCI-H2009_3"	"47D_NCI-H2347_3"	"13D_NCI-H1395_3"	"08D_HCC4006_3"	"49D_NCI-H292_2"
"ENSG00000130559.18"	1.75500926798832	1.82061881294979	1.76031748993714	1.43717497513249	1.66266545109816	1.79496634843249	1.67138688304105	2.1524887982493	2.1196715438287	1.85390395246545	1.57760671874884	2.01656476568966	1.69265583516236	1.76798981634182	1.76562211100478	1.26888412261935	1.62655800972332	1.34811874820678	1.8149564602431	2.03652059239965	1.88364078854096	2.09759315489646	1.61936557411193	1.84553705096461	1.3154502405384	1.82931506515978	1.96622007847414	1.63881101871315	1.83966503635108	1.62103095515823	1.0016054285711	1.35751831684027	1.68972141069592	1.61218873461953	1.57858832309836	1.97868738193873	1.71287597842232	1.85019553133147	1.87746184902963	1.62229118351891	1.99829317068084	1.75407379502952	1.86503440783201	1.89143313619177	1.40243740333151	1.31084521197312	1.77402972389918	1.52464809005572	1.72574646047381	1.72963783527684	1.49503173101607	1.5416002953356	1.40336262484603	1.40141002967085	1.26234667809763	1.79050274921309	1.64176341995698	1.42919601493469	1.35306641868755	1.69294535742456
"ENSG00000105926.15"	1.17174029387038	1.32668692031146	1.32411184366569	1.67192440420909	1.43135285640196	2.12457759699996	1.77296617560205	1.85306420129603	1.54700561218582	1.91982459848396	1.67060873359538	1.74016339039051	1.9287067705073	1.61198843231347	1.7628267462096	1.70856549287492	1.8072918973762	1.85749478986433	1.47914968279355	1.92159319762031	1.8824393394535	2.02455285122978	1.63859755263954	1.80652122528385	1.91167110875014	1.88662561804311	2.09290793018294	1.52049605811182	1.87542217550176	1.64411331821805	1.50353153730914	1.49512933085714	1.67364088277073	1.76163331501514	1.58213405211837	1.90459297137556	1.75200713708168	2.1003615111795	1.75733977996364	1.60124999624668	1.7669432855721	1.58232900222639	1.55760641126381	1.9729392886694	1.23178205977286	1.59352486375757	1.65790837860419	1.37256552976993	1.61954195736183	2.19242055277785	1.73560017843807	1.69655337682623	1.7652201955832	1.85437214049677	1.64365882885145	1.24448618283185	1.26814322870411	1.84020811660602	1.54440588137487	1.4881674777844
"ENSG00000137073.21"	1.64274796465937	1.41657735906355	1.50182137856273	1.4695179669183	1.62066781505476	1.61267317952247	1.77504660844801	1.96727713037189	2.01743998031004	1.81063508022693	1.86405136937967	1.86668837977344	1.94773373234859	1.99315602186178	1.91884823036681	1.63076561725277	1.8557789623019	1.58568062700941	1.77448761874162	1.83993847481381	1.93272142226579	1.88678578764677	2.02534612583765	1.89997518851377	1.86546814366233	1.89926015407091	1.95199118200921	1.99073650602709	2.00667419149844	1.87378559555246	1.53151531440091	1.763500922251	1.71188754431129	1.48040459652824	1.53396886776278	1.48156073733689	1.70410163121115	1.93884761342855	1.91014447799238	1.86128743746735	1.65619532951627	1.69586607668039	1.84570395835787	1.83871263904109	1.69709948291797	1.62179932859583	1.71256027999873	2.20353495620567	1.5360220172867	1.56233083116852	1.32179806358428	1.80092950279872	1.66755072397213	1.60181728437505	1.81209287857172	1.59613238466393	1.66993953618935	1.61465312300614	1.52096299597153	1.59442755963103
"ENSG00000082898.16"	1.81172954900113	1.66727100590351	1.64685908874349	1.55017093323461	1.56663483515456	1.71273294745114	1.87277614615557	2.24641751859897	1.80107346776941	2.00435206094532	2.10626884454035	2.05128794073217	2.0893542716137	1.88193968065038	1.99323793461931	2.06599431126138	1.79907931394872	1.98158608571258	1.6611197371356	2.0057008278032	1.92755352238638	1.95133829086635	2.25961971476214	1.85654743269421	2.02973604078847	2.06763752869143	2.20231555090185	2.01336647548554	2.12319546659591	1.80370343249824	1.7991607206076	1.69460883159225	1.69536208612361	1.73659408022895	1.61497854802309	1.86696487380958	1.72372379854386	2.10174758286043	1.78451241244643	1.91948449481372	2.02552020862963	1.73784412560398	1.95323191413109	2.17924056973228	1.80512165239071	1.923067157532	2.03960184142616	1.79577062067231	1.92508967460093	1.7838311220178	1.69195275117667	1.91065095825833	1.68444606972308	1.72655541364898	1.56805516496287	1.74805107854201	1.70216963935346	1.79107721159934	1.55344276163011	1.76244913726907
"ENSG00000153046.17"	1.65164370786814	1.54709734315622	1.64678273205059	1.63500687157805	1.31481815135766	1.89717351879502	1.84841665214104	1.95775399165606	1.8800073479122	1.94419975300654	2.05750127907362	1.98674500254699	1.86228715966158	1.46294415069157	2.07268567912695	1.30066158537398	1.99777929337973	1.91761422418072	2.12090182536395	2.10975585118249	1.9418767936083	2.16887634698483	2.23671408039434	1.78653986852661	2.08029037223442	2.04719946507272	2.17089443490831	1.9215818796988	2.33577372923659	1.8998600306075	1.5819984479166	1.5058216082583	1.74916815164775	1.65897454789762	1.35220433030509	1.96847297453185	1.59988154504383	2.32649269333019	1.77076527260675	1.54841055144266	1.5127631293958	1.94465878435933	1.86694231497166	2.11963009077069	2.11776904495165	1.64875026125533	1.65149916727356	1.81221832132991	1.672303926083	1.76364088088646	1.69826340842336	1.82304881970937	1.82770342285867	1.85496273036191	1.38646182734262	1.78781909395826	1.56742579853604	1.58063837368753	1.28260944973715	1.60190996365251
"ENSG00000171456.17"	1.99374805248855	1.70792640174371	1.73100720669651	1.57488074335405	1.51785844153121	1.85755883632157	1.71854784114418	1.88114715061473	1.91266247543737	1.83898438642572	1.64287801590314	1.64754640975221	1.90363966373297	1.75925643752907	1.91512312073625	1.70245811324748	1.89633671195749	1.82774725609247	1.6191607323297	1.81299233954177	1.728734181318	1.75964412710948	2.05891329892211	1.98196399356669	1.99572703948884	2.33077494543806	2.4341153124977	2.01853163354644	1.35211378686097	1.8486439409454	2.12405465014048	1.5202901445177	1.49752592956931	1.52329991933352	1.68297628461277	2.0935217253253	1.87327336428751	1.90015769643205	1.73258075692822	1.43934688530354	2.17444570662993	2.07799954915079	2.14720941899314	2.05643450136752	1.75453345071901	1.81729407484656	1.9764741301267	1.84926705255156	1.66135301067622	1.83517054105515	1.61374787104389	1.88892437997521	1.63358011099213	1.94002910057362	1.35259297140541	1.67216331243681	1.5651535058879	1.29516599009578	1.15958723616542	1.5792242635557
"ENSG00000109685.17"	1.14867842591303	1.41743595099517	1.40598783229379	1.29219469341673	1.43665513005259	1.42658398971189	0.924661975940073	1.56518586959484	0.900731387638265	1.43306245551305	1.73542985536001	1.73439025152321	1.34154246347739	1.44379985453849	1.59466461672432	1.16503857036806	1.12122569520186	1.01058957263407	1.29359207575817	1.31701336932763	1.44542847093253	1.59664366322749	1.44257617708086	1.42298966104166	1.52279168894434	1.25392948940948	1.70495992140522	2.06570999012713	1.41325010770598	1.23253637771983	1.23696335313597	1.14932448837387	1.23941529686571	1.20014182571077	1.28205034141668	1.59851417515095	0.977714763055014	1.59920039201902	1.30371848540407	1.38987410531529	1.632045883311	1.73835032438168	1.40294660660468	1.48705767051771	1.21436880112124	1.49839632138566	1.53744514250547	1.6229694146705	1.56548279172401	1.21825704965676	1.04334415169336	1.28275946885278	1.29802517735191	0.784646126499832	1.40105538070543	1.59808586104393	1.63517662119932	1.62544341482176	1.26347350713275	1.54089650191501
"ENSG00000116539.12"	1.12490663837235	1.22629241935574	1.34630187933681	0.987447544569538	1.49481519895808	1.42635680475071	1.574468974023	1.56249413094481	1.413258529818	1.6269743750468	1.5656012931096	1.7921948869526	1.51747780338033	1.57919113903864	1.38457474153591	1.41275673593825	1.57645191449806	1.4629350689869	1.530301368195	1.411612680458	1.47234356537025	1.35387831105398	1.93353029862157	1.72690075816008	1.3487150672531	1.32743546917211	1.72521440535561	1.7531331302426	1.46730209452037	1.3551581460736	1.32674032381591	1.43512573823992	1.67602364559229	1.18563627914923	1.30089097547074	1.27461991229803	1.52067357387327	1.28257812818501	1.42719894703171	1.39722952474573	1.5173123580282	1.58579756393291	1.34441577957613	1.95463822834863	1.49752585519371	1.65516937356594	1.3840285278524	1.46633321537126	1.23960480559495	1.46019124177251	1.21750283223254	1.42054171224249	1.34502235419031	1.1063597107195	1.58073276223165	1.57535653322346	1.64436096655905	1.29795021540754	1.22383699271653	1.26107448686082
"ENSG00000165322.17"	1.34640528994217	1.33417247051495	1.24129461748897	1.14668794914705	1.18581014285664	1.51706877923811	1.39053573155033	1.64146999527096	1.47243147861759	1.94972485467476	1.58132031559537	1.2457190500169	1.39057788356273	1.18168338741923	1.49972754084175	1.54415594358692	1.2768808128002	1.47930960195438	1.61824919522571	1.84812433435352	1.25773344200842	1.85683024313789	1.74705948361822	1.6392398304432	1.99773881419439	1.26308250762107	1.51856611011985	1.44868673093485	1.29447776628759	1.62391252277926	1.3389388534555	1.41431300000198	1.16923508521117	1.38931672022722	1.17959599066004	1.36911975321388	1.54639769534116	1.64582403274543	1.53944405194292	1.42735018436591	1.78177919085436	1.69452959280832	1.26931774814565	1.48284717391045	0.925474281022223	1.42481780833448	1.91375553538965	1.70131500155705	1.6057230369706	1.39915260427285	1.38064211907037	1.06392864703207	0.975125541596215	1.22338558551361	1.22062836671289	1.12333994549874	1.33954203324969	1.58621820621208	1.48587595121604	1.46988804503755
"ENSG00000109670.14"	1.32356976959979	1.46222502632737	1.48925144778382	1.25945746561401	1.16714735695555	1.67548112208688	1.45538379710033	1.44154536525179	1.50986060005899	1.67727943566672	1.88164664723065	1.64313897163601	1.57164844645883	1.60948343526174	1.62367923690945	1.48278682265085	1.21513076841333	1.61006158160168	1.29093433840004	1.53460964972512	1.38990422191493	1.73353147570429	1.33203404631227	1.51042595015139	1.41951594955732	1.53969963079349	1.38908583260051	1.35268889610925	1.50554992669529	1.30161794817019	1.26969455434933	1.25519645319665	1.41049690783965	1.44111115397992	1.25838133508162	1.56165162379821	1.45273041379385	1.6499814645368	1.62294414093761	1.52367944620151	1.6374130349696	1.61536709795583	1.30185883748866	1.38154858673435	1.26914452375083	1.26918267107309	1.34048122378471	1.46830568609822	0.962472585228195	1.5694018051213	1.65714749037327	1.4771762318645	1.42608664320301	1.1639408441412	0.712268060033303	1.51853318802651	1.42942294266694	1.50456666482924	1.43658620313834	1.33307572601557
"ENSG00000110880.10"	1.55342805795894	1.78039229711904	1.84326057189258	1.20274571416895	1.0793838150238	1.47940365123213	1.46291653586995	1.78704325502482	1.61367564265792	1.61211247105247	1.44825268208558	1.32691183928507	1.42068597372823	1.9153432978996	1.76822322890686	1.43101578534838	1.09550310177891	1.48747810588848	1.16706384801033	1.50994175236286	1.48121088436432	1.41452684188338	1.17135411377335	1.57674988592487	1.52852342041278	1.32215996104927	1.7960608390152	1.55483694892586	1.51726713614573	1.74951805659871	1.72047010143	1.03744953007559	1.33423214362895	1.35328335588562	1.52288949245682	1.57186168019231	1.51920943057363	1.84889152191612	1.5958114552964	1.62233625112883	1.51828550464715	1.17369729483605	1.42920227857577	1.51415607284762	1.25092064636214	1.45324980161867	1.08019986117877	1.44673376183821	1.42458990534925	1.48957459589529	1.36665386539455	1.46253374329022	1.17338327062355	1.50631280842439	1.49029452623169	1.4881370063323	1.69793742574645	1.25966989688688	1.17451026778853	1.29150766140754
"ENSG00000138750.14"	1.31566602216651	1.11441023557759	1.19330027270467	1.21547267791167	0.984057061064515	1.37067700457452	1.10495200364226	1.38198762785977	1.39125854532277	1.1788415388974	1.6613254266089	1.62668545754453	1.41180594978896	1.589715905135	1.42599615730549	1.54054032371681	1.28210643560274	1.45007226489463	1.45112761434427	1.2823715626751	1.10271226016299	1.56013340049712	1.53321209742068	1.5482834932589	1.30752194108323	1.16215543996957	1.47585108220981	1.67740034665389	1.51046894838944	1.31072962379035	1.17670159777249	1.22733637020867	1.23420941453391	1.00486393690444	1.36006897720037	1.40507534845624	1.18526878758857	1.92716650884605	1.48576463583108	1.75038735213508	1.49948261830142	1.29482161341601	1.38231330121602	1.55514368174358	0.984757902291079	1.3805293034912	1.27626173478393	1.26471851577905	1.30868386328667	1.20206762145553	1.0242295835615	1.2940719928724	0.637561498013171	1.01474817163346	1.10426776650021	1.12243908827197	1.24280490149366	1.22241252019964	0.980706732079491	1.30310452472198
"ENSG00000153147.5"	1.33113582237516	1.47580127754563	1.3240315712528	1.18655916243003	0.921170269091866	1.34598999387532	1.51963137438402	1.80088406931698	1.34116810167153	1.3044264889694	1.80933836638596	1.49124034168591	1.42961236360438	1.49791597032993	1.54506809142488	1.5633752175651	1.13593852188321	1.51220908344324	1.56257673497937	1.42650148034452	1.36561438912021	1.58917553967275	1.56265256977968	1.74280176734604	1.58026400783717	1.56779668658014	1.45810883392114	1.56517044993516	1.5798237100756	1.08231881941066	1.41768420156386	1.25710626137188	1.22540160861339	1.31047387317061	1.17214888170465	1.30877990690734	1.50264619803295	1.69585534559104	1.61006404247201	1.44981670929133	1.50882832943999	1.34077908614288	1.18542839379421	1.12130234451155	1.11330329343831	1.62306499719515	1.19030872447058	1.39177049385924	1.0273579697231	1.53703337420032	1.34268297133209	1.35691084484078	0.680006616397239	1.47992173139462	1.54858907120078	1.2242407664261	1.29242826056937	1.42700173263162	1.32462060027802	1.22906279722953
"ENSG00000163960.11"	1.35225309644858	1.20903883336932	1.23414933216395	1.091287000141	0.56686735750592	1.48976654101149	1.49749827061795	1.68641974485916	1.46817626559617	1.41557318282947	1.51477429633252	1.95480456537998	1.7768523383875	1.84015483137938	1.77974537740118	1.76211402307885	1.51975468193686	1.89072304626401	1.42436404837429	1.46519036739977	1.3941468343643	1.36743926367044	1.68752552865504	1.89497165518123	1.74531379266365	1.69971652627835	1.57083672579927	1.70565216949303	1.54847509881882	1.38248064500599	1.24767502297218	1.21070260297144	1.32926797917203	1.17771084360509	1.27865929108175	1.40370669233841	1.57949237981801	1.59969105332801	1.39223812960414	1.47089937869665	1.66702056508841	1.39394425402459	1.60996555290455	1.35424226072307	1.3686759412744	1.39966630244964	1.42431899027329	1.37561105006009	1.05685637495625	0.928366574940649	1.53379784987629	1.50990963860415	0.894526613538356	1.11957473867315	1.61406709724414	1.24493131011988	1.49878164333336	0.734041619920819	1.13840321363106	0.881206665206321
"ENSG00000075711.20"	1.72696630275136	1.20482546202641	1.11649077854352	1.11261300493295	0.629639757665108	1.22588506394328	1.15656816813026	1.66999003907962	2.10073221435101	1.45810667485668	1.64431487632726	1.7822134350897	1.52047239998968	1.66310383050915	1.58453804095658	1.80420904955759	1.23340413962081	1.71493828127948	1.43658721108493	1.19293797314191	1.3633926086629	1.47603449384738	1.24816084074217	1.80786594146016	1.66042764811432	1.68175259104581	1.96743589587011	1.38525452310853	1.56932599620597	1.24636790878291	1.20420776733114	1.33763527526427	1.30600479662066	0.882975743238019	1.25865599819822	1.66507288222268	1.63795089809543	1.54663007015065	1.78599630463366	1.38384217407853	1.13201611755841	1.67425334806302	1.61407552032711	1.17794040882636	1.43527452068528	1.19165252820572	1.1108479324074	0.962634037968166	1.3270540436389	1.17955722230906	1.08487410546692	0.859227231077133	1.06987008804083	1.35894160652551	1.39112985725571	1.65386440107351	1.41683726693015	0.842466379037337	0.961120029206054	1.68638902283501
"ENSG00000083857.13"	1.82905888154522	1.8149404346467	1.90167111011259	1.11987028183265	1.2955437630962	1.51805955624747	2.33025537856139	1.54984835148878	1.58635011184716	1.75430019237898	1.62831870164314	1.40444014776753	1.21208746306154	1.04075394503768	1.71165489801329	1.35093068206135	1.7743709247275	2.21815451095916	1.54094138111769	1.61270349986764	1.56589693791563	1.36551877117098	0.666143685189787	1.59621600908035	1.92518572734101	1.49973689555214	1.5042059524652	2.02377349470647	0.748749815188731	1.87240577431204	1.79386247156678	1.20228948317653	1.4164147613439	1.15507064979573	1.09626562227803	1.71577780920963	1.31189898355852	1.18112839191682	1.20010188768214	1.60024979637973	1.85503934144104	0.978145141867316	1.66672709204931	1.80350869993459	1.2646280601306	1.22526938773112	1.40375120200313	1.28476686379755	1.52318750708669	1.48691024278359	1.72205991507939	1.67970251329904	1.26491715463286	1.32637977700033	1.45920480844099	1.48442865890652	1.06844866103977	1.28962978744001	1.3600175177344	1.87522207652314
"ENSG00000130638.16"	1.64845889297279	1.59660731807476	1.61277678676613	1.37572687100422	0.899151354737435	1.80177127041386	1.73016324043003	1.9038827580772	1.77948351774464	2.2035877060303	1.43369911445144	1.848139916966	1.61451864786078	1.64622204343515	1.57608009673765	1.71408221813274	1.05174404875683	1.37761672293564	1.71680208686496	1.89445907147128	1.60408168202278	1.23969053010193	1.58681941629716	1.910091920986	1.63190739630565	1.82321769617635	1.72544782027119	1.22298541884676	1.57791755857569	1.85893045751701	1.76617318606095	1.40863589244866	1.3014971095633	1.71660397808097	1.59740702691334	1.7403328472827	1.49030447804886	1.67390534753141	1.19512866554409	1.36163987372553	1.58268374784508	1.5210696194414	1.13948152761041	1.09559053097323	1.72148079423728	1.39839058806785	1.26277002948981	1.82051009635424	1.13429149576757	1.32567055262093	1.15384428513782	0.907975786616768	0.894214445328619	1.24611483849468	1.24267424294126	1.28150761080117	1.06271650779055	1.02464008402568	1.28419541110354	1.13355558643455
"ENSG00000153317.14"	2.01262371617788	1.70720468043276	1.77433407808315	1.62422812208189	1.21925258543446	1.79670973708664	1.58413955229212	1.77939473710022	2.08938470250742	1.62156274029114	1.87841469467892	1.81733521208025	1.38910005411949	2.10228328440719	0.990310964040113	2.03862113218574	1.60312352354431	1.59186201655589	1.74465871389762	2.11727729436681	1.8064669861461	1.52853733959654	1.89914381783013	1.92186134327317	1.65630405651386	1.94356654930742	2.17444604298419	1.76830870876674	1.22535992185166	1.76366221751375	2.05834562896145	1.60065226258389	1.09594381257863	1.77893424459838	1.71089497311605	1.79087758494808	0.922864309393143	1.98455864394567	1.93779980069912	1.42127109708993	1.69953548041176	1.67767053867073	1.75524400056188	1.67331325146619	1.24602971719228	1.58207715010714	1.48209506356957	1.65150356120635	1.81729097373733	1.25968640510401	1.65151552084614	0.996483725998016	1.18139802459318	1.98536489926537	1.37553914560117	1.46300942623463	1.70574543464045	1.18753761636196	1.36087374283294	1.37204088245635
"ENSG00000128487.16"	1.1776365893521	1.63457857616201	1.72413882159348	1.32108264740816	1.05195034238759	1.81363078559763	1.30963951406952	1.31566032401934	2.06231227481031	1.59718480200272	1.76317377309581	2.36978889328757	1.69195827328856	1.53574790201332	1.59789021138855	1.76706620461373	1.60544013173895	1.06476359227203	1.80374245588482	1.62402500199621	1.95924915274654	1.87531675499479	1.06187482940487	1.90350078685212	1.77213331141104	1.78445688811057	1.76759293687031	1.92954134012572	1.00253434473485	1.86891515054699	1.74832231510277	1.54810235592169	1.86233657144568	1.39177606635134	1.71912444653276	1.72455326961049	1.58306915402672	1.41816831414798	1.75592866920173	1.59534555557471	1.88974387996906	2.47040987960035	1.65934201117814	1.87151538639	1.36632026561443	0.857122863841516	1.70659722156718	1.55879989197094	1.39420358164483	2.05165115887419	1.77648173557421	1.85472519082503	1.71756457444557	1.53733718100368	0.584707621862177	1.58468475867481	1.30908931793917	1.61321729451251	1.56986291906288	1.61708463841968
"ENSG00000156011.16"	1.17326612296471	0.92922461894855	1.25669863342534	0.649677921580284	1.96316238374759	1.72206665828887	1.1360766290928	1.9596964675882	1.89662808496056	1.96320829652777	1.72102904007122	1.70505805323952	1.92569850339991	1.64862731190281	1.72061666434487	1.96974666946306	1.42735514557657	1.74908806921426	1.78859646763646	1.80168665447024	1.90350416324478	0.958938630801875	1.61836329968799	1.06911793790103	1.44138532555581	1.44178393760435	0.924658090230639	1.05555326207484	0.24223159602487	1.73933982783881	1.10300073246637	1.73280603379473	1.66533579297954	1.2964084361742	1.49256686394007	1.85224956848647	1.46738042706091	1.97413651103382	1.48640361354969	1.76656713888594	1.76328974118382	1.59836999436008	1.85364950760253	1.18605653731372	1.19970860341686	0.9657641114012	0.815323472297812	0.989497876318564	0.44934250837699	1.18136129510154	1.57133232379146	1.49496842499182	1.27229739817003	1.00595523395921	0.848961326312042	1.30522014963696	1.35037551445335	0.884283624795053	0.948167264201121	0.751399458593051
"ENSG00000150938.9"	1.67348607203689	1.96414677637445	2.01766813329191	1.64300325709044	1.13471016555866	1.79812340900338	1.76902436852937	1.55904321954547	1.65706735004282	1.41778451686606	1.22356910502943	1.47535875898926	1.08190485566638	1.3216809362716	1.01255605012859	1.13107323831827	1.36215893223752	1.13599157533135	1.36383872179766	1.74036169247695	1.92287809310076	2.06431039909011	1.65264626268011	1.44647576719352	1.7547760719831	1.74451083598804	1.90352262134796	0.679881099951152	0.99542650935921	1.90067855972779	1.84217486726278	1.32702907223651	1.28671071802956	0.801234577107587	1.26936656228909	1.82190004286106	1.41591278392219	1.32506392953779	1.43127607340243	1.54475250695163	1.75666310591733	1.56735052569988	1.54505225472745	1.81957621609788	1.10352913607424	1.15593775920255	1.48605036148285	1.77492196889082	0.913794032221575	1.44122671075203	0.771496768227993	1.31266149115478	1.17776312842413	1.17304762145111	1.09719983291879	1.35179129749793	1.00350938043391	1.55027975753487	1.23918376070248	1.46055642291387
"ENSG00000038382.19"	1.66717994572397	1.83275268323203	1.91800413668685	1.9428844282644	1.25226680117385	1.47430862838984	1.32195407228881	1.82059558861163	2.177294684099	1.4823437313119	1.10998026442611	1.3848115668833	1.41481418945366	1.98830497823902	1.83276494820662	1.38268797734213	0.922394029303605	1.24167363857965	1.60570248480985	1.62411429902379	1.69832308899415	1.80526636224907	1.13028580424268	0.934586329335553	2.06919231118803	1.85702084526573	2.0888847571308	0.481573613618511	0.892297469351355	1.19040941203611	1.684381662363	0.672073870394769	0.969893671484044	1.03955049721974	1.11044794051597	1.89283232461886	1.51209030601662	1.32318158207014	1.73774061140564	1.92682585829426	1.42851210479918	1.44426432994977	1.57321339457524	1.68233549145263	1.18294843652447	1.32853069980542	1.16737304854483	1.30772056447393	1.57898295221438	1.75723154584617	1.21252245797149	1.69231235370012	1.40598064412238	1.83353889518305	1.29095284151536	2.01832259717921	1.81409335925926	1.06568972109338	1.55392031587299	1.19488952514512
"ENSG00000164292.12"	1.73289042436501	1.63438779652726	1.7424707782206	0.472598327729948	1.00571720500738	1.55099230128081	1.41031248011592	2.0606593370345	2.09313199984133	1.19808012041671	1.55178044819016	1.91400881534198	2.01439011724412	1.65936802953948	1.71306109092545	1.33535883702243	1.68186195803023	0.942025442937883	1.93313288893735	1.81907065982465	2.06432867047485	2.0167973614828	2.0816843648738	2.26437366350374	2.1618213882082	1.91198094882405	2.12356649838737	0.817729455298401	1.28038399172899	1.12875603419446	1.74739188239476	1.46035304687478	1.63954826693072	0.793180215387476	1.19012753523711	1.47679456128749	1.9679409769834	1.20501887475536	1.9331995289056	2.29921104989282	1.94269714726541	1.64478100672408	1.33574909195462	0.914028727526653	1.60214543902255	1.51386701162858	1.08369182021788	1.62901269137142	1.36401940189903	1.63169043084413	1.64670252637609	1.74352124771055	1.52669091822404	1.61752556235426	1.92228930379748	1.40964612125188	1.69586241171073	1.87254768325856	1.55328776251652	0.918549182093959
"ENSG00000110422.11"	1.84304063653102	2.13096886663836	2.16658544572203	1.48893456232683	1.21713322258361	2.01673225062798	1.99757824145866	2.03129316656914	2.10195057362841	2.07295673309245	2.13212843487014	2.35527115091711	1.93716426886763	1.61003058547524	2.0649801905824	2.03540996002545	1.95200371849662	2.16837697043463	2.0595605553158	2.05365138187638	2.14012907315553	2.37863236241995	2.10111123039489	2.37828656382604	1.87585598242582	2.04500549199633	2.02515087836682	2.06752365454483	2.30738575540771	1.94187014649837	2.04229721399064	1.68750346479907	1.67888865075385	1.84547772087115	1.73377381821426	2.04794956515341	1.73099052926784	2.32246165972253	1.83519822849428	2.06280732346421	2.29823419332037	2.18159932450345	1.84523278117406	2.20634859350462	1.95197371185348	1.75606990572613	1.93535441093647	1.89254732246958	1.96244202385504	1.94171219621032	2.01077175524932	1.98142625908617	1.66594339242617	1.62910776418602	1.65521609503148	1.93908924498579	1.79629746722223	1.62982102758224	2.25626887403354	2.09835263625279
"ENSG00000169398.19"	1.88597220446074	1.85850219632887	1.77469686297456	1.66751757019862	1.3300090795861	2.27952826833949	2.54550123259829	1.966312126028	2.12806755469213	2.30056908480299	2.10686119578301	2.49029451009431	2.04654024187844	2.14276675137654	2.08815954046534	2.12328447499568	1.9517609278136	2.20074769773175	2.2013159584334	2.4007092268751	2.04561385183279	2.07489360893812	2.38760040311328	2.27633380463586	2.06865520804051	2.46268154195299	2.43325415255897	1.71283887371001	1.72717194433592	2.1052705491697	1.96239024551893	1.85443833313988	1.7016495530141	2.25034425484777	2.12669556659408	1.7350766396779	1.57455672106925	1.99845574595111	1.90908171416185	2.30758780987003	2.17161653533691	2.06814481860032	2.25482796021182	2.01239657500054	1.42541771509617	2.11494649256613	1.51630541385451	1.69990475736662	2.24485694139047	1.82513286006526	2.03256274936778	1.90063719389363	1.73794897705745	2.23199175813824	1.77285718812786	2.03369471750487	2.04099403984842	1.7043747781805	1.64745940397147	1.40755903789191
"ENSG00000198162.12"	1.81690386224367	1.98876500506819	2.07476780089985	1.98288573870629	2.05024733118375	2.27749157407097	2.5516186856602	2.18729873034108	2.20120542554925	2.16710122827454	2.33468258464873	2.60936906798752	2.34109108956785	1.75880156131319	2.03982025992405	2.45032645109807	2.17285647008779	2.51150787196003	2.28603129057093	2.33323906952644	2.50081836572069	2.43362641125453	2.54295128208035	1.89700015535659	2.08818279256255	2.49217578953262	2.47737965939041	2.13711246883502	2.5605145204221	2.27367938739808	2.11794487961096	2.30169677398456	1.96112930522002	2.40212519450351	2.35326927579643	2.15786139278175	1.65436568495337	1.9910277185089	2.16245230198044	1.92723354209655	2.31745833374529	2.62987340394982	2.04430731474391	2.44914770824739	1.89479585442154	2.0693292610641	1.92529850887152	2.18414114003008	2.20343987035937	1.59154385036715	2.04872602619458	2.07601581373095	1.97254343323717	1.89197436750197	1.80049152447617	1.88639612745933	1.68726394454913	2.10559487602193	1.77268292097622	1.85608882005164
