"53D_NCI-H520_2"	"54D_NCI-H522_3"	"11D_NCI-H1299_3"	"06D_Calu6_3"	"01D_A427_3"	"45D_NCI-H23_3"	"03D_BEAS-2B_3"	"25D_NCI-H1703_2"	"37D_NCI-H2030_3"	"10D_IMR-90_3"	"60D_WI-38_3"	"46D_NCI-H2342_3"	"07D_HCC2935_3"	"28D_NCI-H1781_3"	"05D_Calu3_3"	"31D_NCI-H1838_3"	"08D_HCC4006_3"	"21D_NCI-H1650_3"	"44D_NCI-H2291_3"	"26D_NCI-H1734_3"	"14D_NCI-H1435_3"	"19D_NCI-H1623_3"	"27D_NCI-H1755_3"	"59D_SK-LU-1_3"	"32D_NCI-H1944_3"	"56D_NCI-H838_3"	"13D_NCI-H1395_3"	"16D_NCI-H1563_3"	"23D_NCI-H1666_3"	"49D_NCI-H292_2"	"09D_HCC827_3"	"57D_PC9_3"	"50D_NCI-H3122_3"	"18D_NCI-H1573_3"	"41D_NCI-H2122_3"	"17D_NCI-H1568_3"	"34D_NCI-H1993_3"	"42D_NCI-H2126_3"	"47D_NCI-H2347_3"	"51D_NCI-H441_3"	"04D_Calu1_2"	"12D_NCI-H1373_3"	"35D_NCI-H2009_3"	"30D_NCI-H1793_3"	"33D_NCI-H1975_3"	"40D_NCI-H2087_3"	"20D_NCI-H1648_3"	"55D_NCI-H820_3"	"48D_NCI-H2405_3"	"36D_NCI-H2023_3"	"38D_NCI-H2073_3"	"02D_A549_3"	"58D_RERF-LC-MS_3"	"15D_NCI-H1437_3"	"29D_NCI-H1792_3"	"43D_NCI-H2228_3"	"22D_NCI-H1651_3"	"24D_NCI-H1693_3"	"39D_NCI-H2085_3"	"52D_NCI-H460_2"
"ENSG00000238741.1"	2.74539375394585	2.94139489913099	2.68937590655652	2.6374204528775	2.85599818369637	3.00172824714572	2.41139772269192	2.65439342010479	2.34828297249599	2.65966803034331	2.73214287799997	3.1147214503709	2.63406567299087	2.5179610067447	3.08660289705656	2.66373129331494	2.66339715748824	2.54680702353571	3.0362869335578	3.05111819947475	2.62660017699059	2.73017130635563	2.79783641857128	2.89880669252784	2.59744641849406	2.59666831708106	2.35865510367242	2.65205640532883	2.90049023322297	2.59455434688688	2.71475226510218	2.44050680090038	2.52423719544896	2.73488786990299	2.60602514342787	2.72309990977539	2.69769034096745	2.63610974222504	2.81992939072501	2.6336132655347	2.39735932002473	2.56508373448125	2.74481373496562	2.7486439690296	2.43412003963386	2.69966401877207	2.82898460536723	2.74063353670577	2.80885027536133	2.65200610068724	2.53898129804397	2.53304328171516	2.63907587711879	2.58364595876618	2.75310916869712	2.76469597065862	2.55053614795703	2.80293871867428	2.63674775685775	2.29568015624938
"ENSG00000212232.1"	2.20667996836636	2.25237870806094	2.80641991764541	2.8357547378641	2.65437899463771	2.48038929629277	2.5319947214736	2.23796601894093	2.47631939139603	2.27728119841558	2.42491511981396	2.82762765024701	2.51527058505068	2.91494089142234	2.13562604840419	2.59307405879011	2.89095586867564	2.83174993950692	2.11937938797537	2.7742579944978	2.87167327620899	2.73828327710196	3.0382664344756	2.80012364660811	2.81116402027103	2.73121549657354	2.52698278978836	2.75552118265892	3.14161547631985	2.31112360666957	2.52802799482772	2.63693574381849	2.91910015703482	2.42641205850626	2.90181481763745	2.46371576799719	2.31610965764826	2.5732093182032	2.9225839239567	2.60690081037987	2.53189911987229	2.20028052139575	2.09878613123346	2.452787115035	3.02894522226794	2.57322559577765	2.17402903015051	2.57141158815088	2.89268971920349	2.40919616391496	2.14310843682035	2.94296742549474	2.53923080950083	2.27690866920506	2.4767874110585	2.58992606911005	2.56378422104955	2.11861540967022	2.63394568161135	2.74528717688762
"ENSG00000276232.1"	2.33707238040728	2.28668342952333	2.96369930555659	2.96503251973042	3.0751508968355	3.13048254912483	2.07790181609612	2.64733660358902	2.78022128745055	1.87696930813446	1.84206936977996	2.64012438694942	2.69824067062337	2.57540697830062	2.36814114982103	2.68440831900259	2.39323887899835	2.79560350906634	2.874245518724	2.4969522958988	2.83855583589522	2.99959997030073	2.72827107845987	2.98993476597088	2.88351787990057	2.44614103547492	2.57792992371296	2.58729409151914	2.50468615797235	2.40922113958153	2.61244748656156	2.87485223650111	2.92262413000804	2.87282829927441	2.54525558283064	2.62769083419876	1.95609669697904	2.33251232043358	2.76206227157636	2.81562857141406	2.67734858174549	2.57718246672461	2.40954223138055	2.4072268831548	2.56292280630809	2.39568576927935	2.60980868447008	2.37636342430288	2.52044128935696	2.58314980192804	2.18875370845476	2.77374807862587	2.67194847116438	2.30080375006737	2.63693274778287	2.70253650722329	2.75081186831068	2.52087295207834	2.9495303778892	2.13127181808199
"ENSG00000100097.11"	1.28661626685604	1.48562386694195	2.99425878644232	2.99610880402218	2.49011703690234	2.6353283118974	3.00757881936175	2.74857168187224	3.21291300100804	3.47385770615742	3.45948590774306	0.761094864717252	1.33948604552183	2.45103237300963	1.69519595596809	2.83546770852098	2.70390274830194	2.95827132135912	3.22183854210797	2.42160111763748	2.1524606547918	2.48500849793077	2.96768891651156	2.86808881474694	2.15422111019366	2.78920462505947	1.22466287948276	2.70739668092059	2.5163040849284	1.8928609312464	2.57755537345331	2.09482978415155	1.94125559411691	1.79530824092926	1.6811340981212	1.3922427460083	1.96458979594474	1.35047574778423	2.92411394833848	2.82094148446671	3.03846951717696	2.77372637416872	3.09748272063205	2.84205328510755	3.17861193648166	2.53629342954836	2.68570308973156	2.47155346086154	2.4869088259532	2.55510148672808	2.81392705954008	2.67917350379492	2.97502220324536	2.27159249955281	2.72954912028508	2.7579546376638	2.76600214410749	2.46250605613168	3.10140562322217	2.60478361071919
"ENSG00000184357.4"	3.10616533727125	2.77975292868479	3.08076139826671	2.83716174257837	2.87594397740882	3.0472019263262	2.72907037476989	2.88003920525006	1.00992276606179	2.56836609970678	2.35495514750215	2.56775082223072	2.19399787296186	2.89139389429405	2.59578800917245	1.6448602384147	2.58124592070805	2.61337023901654	0.741584831720607	0.691806764122621	0.968174033440273	1.32500113777135	2.68388977209377	2.20501305132369	2.57931678667595	2.94944644527184	2.40824457380853	1.20193972665538	2.55530845155823	2.98208323484713	2.85071255339604	2.69775318774084	1.88057775366635	2.86472384901227	2.59519125376276	2.94786139399627	2.92816856035632	2.94069785634311	2.72280683865501	2.86016706617254	2.53922575507251	2.82998007144788	2.9067811495614	2.38298781580003	2.38258803728978	1.67070445069475	2.72036167639259	2.54199291279643	2.61550396612032	2.81982802368403	2.6845035352763	2.4651402977708	2.58924414709676	2.90804079159434	2.66181239728508	2.53728509792771	2.57082471072132	2.24250190217597	2.62935873587664	2.55237833934873
"ENSG00000171345.13"	2.46024080926381	1.52419128277936	1.18326248384291	1.69447057169224	1.47533419531387	1.50234809611076	0.237311023573685	1.15381932541922	0.938407272192664	0.20544332422934	1.20231035559894	3.15447509188601	3.21243416732041	3.10498997421405	3.24795980511889	2.67538433639933	3.0597246875706	3.09913969875563	3.19794676571621	2.52344130605711	2.90889622054836	2.5112264238428	1.41868753090472	1.21123887582346	1.43462610282226	1.13966992365199	1.61856836823204	1.16597662910953	2.77831212177289	2.42298989958434	3.13746361016719	3.01395008016516	2.90465875282426	2.81929550982812	2.763463225328	2.58765667369675	2.99542307766341	3.2673257604622	3.10148040408251	3.18267405021789	3.28960137702504	2.77524153572037	3.127679583439	2.57064707673037	2.9282941569415	2.67573153097217	3.02734631381551	2.41781699489809	2.88787218493858	2.21250931915145	2.22679551528214	2.08273984427636	2.12798168226449	2.62035070889268	2.31633302079555	2.7380017352845	1.59016960170308	2.37649903503517	3.28271810084575	2.92808332169532
"ENSG00000135480.15"	1.16606567199686	1.66795958631615	1.28853860638049	2.14403801385607	1.49860666765946	1.42585237126157	1.64275612796172	1.1651667452039	1.71734779391931	0.464516256815563	0.287330057223555	3.2470836684318	3.06503475852551	3.05583365845069	2.92802281039618	2.79870973761802	3.3556038341611	2.72927264094484	3.513120499984	2.81564745843854	2.6603062578824	3.11657276357298	2.53323837918097	2.2976808193592	2.31119314875055	2.03952405950397	2.62297228395488	2.83732312169913	3.25172247385215	2.97919513400084	3.12785074147525	2.88649790513203	2.75100522605654	3.1580192373949	3.01541741075157	1.77244289003811	3.10174994001082	3.37331066813788	3.4083810877677	3.22191512833657	3.1331117290432	2.72651613957201	3.07336591762077	2.2611316830356	2.61641473962801	2.9494381463575	2.99666836550538	2.78656820630903	1.67469662238739	3.14296306152418	2.69412883479263	3.12684824165705	1.66444088205688	3.1078387776539	2.79075688090355	2.51010422032492	1.74883611228862	1.31325900147973	1.25444565590072	1.15930811237053
"ENSG00000170421.12"	2.07988583141165	1.46347298766898	2.30411117116049	2.27310626664774	1.84768254481578	2.44970760931755	1.93194950405143	0.973953195518316	1.68296667387805	0.644144604210328	0.70789096576219	3.30312603692513	2.98115174452499	2.76111123282281	2.77737965621213	1.91091226967811	2.3260086893488	2.67975477695956	2.5737094722679	2.2072373683521	3.17422091016612	2.38604269809684	2.00539827220047	2.28997744869881	2.8581759113305	2.0445006743857	2.25260663164163	2.66635136624686	1.75385687382732	2.43759380671021	2.61474954668816	2.7370090393201	2.91597842432274	2.70782750460637	2.28036520371014	2.99377322453713	2.73092805532798	3.19123557546926	2.67044692440182	2.7446604118224	2.63589106435496	2.21990702820918	2.32656674926679	2.59466925252089	2.6487677607621	2.8576989428288	2.47158419253616	2.5572122978976	2.85800877541935	2.93944947087011	2.86560248646902	3.02069200344679	2.78177417994447	2.28702750005987	1.92787605094905	2.13555628057117	2.95548130296338	2.86851076550127	2.83666299571618	2.29971236193262
"ENSG00000111057.10"	2.33269992108512	1.91360249385619	2.76830622411446	2.61315722587873	2.11632256995998	2.94523763915915	2.50407673196824	1.76361383786874	2.21540583282743	1.63761723530685	1.54521796127687	3.39810747468178	3.06911392784651	2.94034472688899	2.85111411761395	2.14908607597432	2.54955152333384	2.81410134651739	2.96999673308108	2.50536101049978	3.20182542466267	2.68765056010668	2.17393040490969	1.96593117659061	3.15185682128027	2.23779080380316	2.60566538067984	2.96626438641648	2.50736859373433	2.75215223523583	2.96763512420007	2.98362093825225	3.14680536123385	2.96372860045973	2.70978943261824	3.31577745261304	2.87827243029124	3.3788110570635	2.96793234620768	2.95777144682858	2.72032661983279	2.489980557711	2.58378013590233	2.52498932372047	2.75878205339102	3.36879175686213	2.71368812167024	2.7011838797179	3.06502555565031	3.11480451531763	2.87160877881879	3.33155853969695	2.95317722374599	2.7728030234442	2.07971234304571	2.37573851219119	2.90790660410417	3.26027511122924	2.96761263773584	2.51454782797762
"ENSG00000284803.1"	3.31838040517089	3.29045067879314	3.44451455075092	3.52531245184453	3.1661124367103	3.25317726207466	3.27908723865402	3.25822235697843	3.25260334436429	3.18418465463426	3.21160166550452	3.22274275489137	2.97017746844483	2.9937722798615	3.19982882141861	3.20528245438078	3.16254798796992	3.20487063932372	3.37748234999267	3.02046187076513	3.2304520030613	3.22900055478676	3.16522278963252	3.27077058035946	3.28611449432692	3.18816965714534	3.21774734788965	3.15939627593048	3.3176462255575	3.29847117507646	3.42063256472722	3.51842751246815	3.42884906059242	3.47952448884525	3.59462274449038	3.52624044502879	3.14372189257706	3.40629631512926	3.37708468452972	3.18826945442125	3.14655243435187	3.40326491688488	3.27617782209024	3.24347521077898	3.22656884273241	3.32005440439432	3.28561471258168	3.10889255593435	3.10575004565981	3.20334201542939	3.07165006655618	3.48377861394335	3.34484953658693	3.55934733144341	3.51936680005499	3.21136176252267	3.02245049143752	3.38582037842924	3.31679635435756	3.37219666367579
"ENSG00000111640.14"	3.34531885897369	3.0022518106721	3.56480476956784	3.44619841310586	3.32236325925506	3.61814928007455	3.1860544171622	3.46351492578124	3.39712632137596	3.30733209040174	3.30641100106148	3.16352710128762	2.94895589285832	3.09930193304214	3.0226016012868	3.11384154241911	3.11350996460478	3.47784175211096	3.39478584651912	3.06334058119795	3.05569965441432	3.52260856967839	3.08132585804159	3.51638370504592	3.4382768011963	3.33312221740868	3.35829970328476	3.3595461941386	3.27702160557982	3.24859479328786	3.4990473251472	3.41616823344655	3.49363230394043	3.49511932567614	3.33851078962097	3.1999444105564	2.80802853242317	3.0830265717642	3.28129942754225	3.40202938867093	3.47029480554541	3.30744467469493	3.2904712228684	3.02563447318685	3.11489925396682	3.20679223444838	3.29733135952586	2.93029106812442	3.18938716207702	3.38552117714383	3.08105314445278	3.37142146372749	3.37779023572928	3.20211155418732	3.25317883297674	3.31643708377315	3.48607586942519	2.94517091622618	3.52307335205546	3.40688445922457
"ENSG00000196205.8"	3.49302425044743	3.27353146553483	3.44413889819744	3.26091981316296	3.30416437436141	3.29786448934019	3.23448563203603	3.30686685477717	3.04298475604942	3.36585341560003	3.3856498400539	3.13138799865458	2.83346139679736	2.94072176376178	3.12177005181336	2.91987528345416	3.04249253541414	2.881779480262	3.1237409100163	2.82982420145871	2.59413523439103	2.84280833992328	3.19335501593442	2.99765948959869	3.22554247740539	3.05285456327994	3.07010029821899	3.22957749144874	3.40190207905699	3.28966131788902	3.21348642052455	3.27312200423291	3.29177042930771	3.04779089469523	3.19174487651494	3.25683246196951	2.81552683270304	3.00535402289456	3.25213232653452	3.03420138624123	3.29165382529693	3.24300917479169	3.07685455698664	2.94825961033931	3.08849772944873	3.12324669957978	3.19764792865362	3.22831275444687	3.14616971025568	3.02554220623587	2.77644851157603	3.06348563203113	3.13677764025006	3.06706961056765	3.22061266315957	3.15535611059816	2.85344231033009	3.2687414672308	3.14315785991352	3.2433460064639
"ENSG00000284135.1"	3.36959147388692	3.35179252606789	3.25881759007771	3.47667154727555	3.40560020898772	3.16424837969295	3.29643315703033	3.31340958357875	2.97443569539433	3.26643991223369	3.25700646894773	3.1981711459791	3.01888619394079	2.99293712944313	3.09680255682534	3.17026177163436	3.00312672408871	3.00654920064271	2.9365110722843	2.99839855444307	3.00145539162257	2.94223778273937	3.22028223833475	3.19341316225533	3.23440094764408	3.00911315505056	3.08286745930188	3.13711552312802	3.32239833314275	3.4632376579969	3.35806411110471	3.34981560359183	3.37740787109403	3.10593537575949	3.1681063287042	3.22060742348926	3.01040892859431	2.96599676702036	3.12757946815936	3.26342439870489	3.27766247377438	3.19752552133077	3.05617316716953	3.02639830834702	3.33943953658708	3.20918878485654	3.44557482019963	3.0819350480808	3.00521979599507	2.94361465229306	2.68906872367945	3.14548162246445	3.03210678625351	3.00511302039685	3.17366003977742	3.10407283861446	2.86065676660468	3.25576049651697	3.16790727256038	3.29797594014387
"ENSG00000222328.1"	3.18491379467002	3.31928594896998	3.38505156925475	3.60015773793108	3.53046446888594	3.17958820088584	2.69268987368814	2.99030182972796	3.3207771884239	2.70997901654786	2.82739347694178	3.25892505294054	3.28385213702095	3.10575337537508	3.20736250712224	3.36914239653579	3.34043040480168	2.64316541581583	2.92586146948618	3.1463146919958	3.21919260502144	3.12059004327067	3.3482244293677	3.42127664155869	3.1897608701368	3.05512665303506	3.15088871125566	2.759688828804	3.11784860128655	3.25767767503384	2.99108748080809	3.15934475483508	3.42066884622011	3.40945458127725	3.27436982806006	3.19825442355162	3.09498452284437	2.7527354446655	3.25962268084681	3.35853432564319	2.91308093681699	3.33244440135804	2.79904024745348	3.03145168842937	3.52264918338108	3.1887002379786	2.99390169424482	3.25773630534325	3.16412878770576	2.80551046633958	3.00404396032164	3.17122077104699	3.1202256112667	2.8048153428434	3.33292238332543	3.21689603932524	2.77588245503607	2.86034380476078	3.38237620707879	3.17032606554925
"ENSG00000087086.14"	2.73863928465906	3.23353879725808	2.97146088109509	3.13893485103586	3.21169229011317	2.85750256909975	2.73748930521675	3.35854848082801	3.41722256690762	3.27245152930568	3.5050111811965	2.80009816109912	2.63291540747572	2.54323034660676	3.20208293880693	2.40748279096579	2.72575340165048	2.72982177146142	3.44144582978873	3.14519287645066	3.61080551654609	3.96580402485173	3.83384087230568	3.83428743171022	4.03856360771442	3.64934985785444	3.4426920845324	3.41148564385441	2.81236341744966	2.60260311117397	2.86290395089061	3.39571473044492	3.12743254354303	3.51759765272529	3.78712733940719	2.50005597392909	2.35638994098126	3.5271314641574	3.39121209333497	2.95893299332038	3.68493645402142	3.28934768792763	3.0613375732358	3.71926595790953	3.18579393327464	3.1119470491518	3.53283875438021	3.35083261344835	3.66649992358244	4.0678006645222	3.18072688383848	3.84032087890982	3.89015581959022	3.51798315044901	3.66611201675905	3.51134539115875	3.13053864220476	2.99107508421866	3.37520856914966	3.63059018809734
"ENSG00000200087.1"	3.42328777734823	3.29537213597773	3.49901749284655	3.71559258609444	3.84444077991073	3.69959113289798	3.52157803294785	3.45569934358632	3.71836052367879	3.52651407073197	3.56540483839021	3.93538838620762	3.28864863118163	3.65122327624126	3.41768756526196	3.4537696250643	3.58439652446203	3.77002730192306	3.71982773641086	3.18900285679546	3.44722348569487	3.551964265176	4.00788613832167	3.74586283561188	3.90728134198326	3.82176143553812	3.66982912522115	3.36552505477325	3.91919731794765	3.50572468523054	3.41103261785822	3.5759989232567	3.80980722904133	3.73638743775897	3.72020016127691	3.53056638248305	3.74405203360769	3.64182218776297	3.75777610771869	3.7415151760902	3.60678281637911	3.49113684581509	3.41523384744105	3.69327159817998	3.78092786777202	3.58986171072667	3.31181540514301	3.54271082239702	3.45807941863721	3.4972040043957	3.45743095169287	3.65434628160481	3.65279678911284	3.46299950610507	3.72696609675086	3.47437567542494	3.55653050370183	3.5500583228854	3.79539164199625	3.66482596500532
"ENSG00000274266.1"	3.48171497660921	3.43253872541669	3.68036250541537	3.69042805166157	3.83858111791071	3.68750460488947	3.54946393514945	3.49782731262609	3.74591727730762	3.49969654781277	3.49204996527101	3.96450514887596	3.25404134623504	3.64613341309917	3.45775694645094	3.46437309175351	3.54792902826985	3.75593011754696	3.84865158727167	3.31419895146942	3.45058276161823	3.57684406276748	4.00344018343383	3.74702035147572	3.86682602144242	3.75100750655769	3.65238088953797	3.43366211694082	3.97138466766569	3.52987457361615	3.52981439420184	3.56565860610733	3.81720848547755	3.81176312012415	3.70640498016988	3.60587988920487	3.70847459056226	3.76553281214725	3.76265708599774	3.74503433036648	3.62563762894907	3.58179907339053	3.49700926847904	3.74670728840017	3.72904400802494	3.5687587780326	3.3868621938018	3.55310269007103	3.47683691204695	3.57879961164271	3.40009897736192	3.62704391747113	3.69437050521537	3.56398207021999	3.75061921358457	3.55290067743513	3.69089408280095	3.69137636938526	3.81164124853925	3.64765230657305
"ENSG00000278771.1"	3.26122368851462	3.10257803358328	3.44775509213166	3.22205321688383	3.62076309468673	3.68062695997545	3.2294179156007	3.36534505689718	3.86270711748931	3.4229213014526	3.35043663690692	3.19102063658994	3.68841642714671	3.44159872934619	3.04050090454356	3.25250202845509	3.78385788296622	3.79240973918165	3.3500952880314	3.35310436779034	3.32818273313396	3.09703094679562	3.48014677208461	3.34004369592239	3.45629132179791	3.56985280072884	3.41551341529259	3.29338586002204	3.41552700104117	3.0818207071414	3.4728592499018	3.84600201485361	3.72950633912394	3.66331063872069	3.22073362872747	3.45172055575398	4.04303646139408	3.73549814723463	4.08136706513305	3.66494305659534	3.00512804063922	3.45828392273847	3.31322075034827	3.48372111275926	3.86823791405354	3.1778444783587	3.62651798349202	3.94689238233325	3.86911856323138	3.62623478910813	3.77344239936843	3.71340539133024	3.56056035694685	3.93278610323364	3.50974262863917	3.5970983100709	3.51454559713752	3.44667836577359	3.20753560026737	3.93696197185213
"ENSG00000034510.5"	2.82608776692308	3.64850444032106	3.4697921637258	3.50376162262934	3.83102600595074	3.53052784043603	3.24569057831763	3.37121176158996	3.58803281419508	3.5961827665928	3.5939372626526	2.8833914935357	3.15403109439213	3.0829360379246	3.21284693786101	3.01800042771482	3.41131505156064	3.36814222613019	3.71206549930801	3.56476837002155	3.37602135115781	2.7456580967512	3.41662766539266	3.54552033895831	2.85797805105957	3.26654514674683	3.06368167173299	3.10456205430658	3.37007959378495	3.12197825881737	3.50516501006269	2.92784476331028	3.38062153105244	3.55191039372095	3.30638219397692	2.72817716198155	3.19026780353098	3.31531933173044	3.50248293845545	3.56819388332597	3.45389801191585	3.52034761115756	3.67544728968753	3.18228172420188	3.46222414153947	3.43851420929891	3.26721118815077	3.55971190449863	3.44915897826679	3.36863351079776	3.48330985400043	3.44588004121799	3.4549334088694	3.31748277197971	3.53510520639849	3.43657234546212	3.5579147615317	3.34475748714797	3.94154116602886	3.4219908825611
"ENSG00000269900.3"	4.28589177072912	4.22437271765504	4.63733236968432	4.2937205048947	4.69941094368907	4.65257135665007	4.45330424155408	4.29944127508785	4.4269155596388	4.32966994345284	4.31831200483269	4.30355919994135	4.21924007251885	4.241251534463	4.27633120111289	4.32063335278696	4.55050685441305	4.62325511923748	4.53594150382159	4.48357030773012	4.45498445728498	4.71665289805627	4.68325345929977	4.58284880314145	4.81319564049504	4.66080652122231	4.54882495434094	4.69544362734448	4.69495708248058	4.6986956417531	4.51693348119477	4.6464362292423	4.63294414769731	4.46602346338414	4.69017052814713	4.58914572336473	4.51915619977578	4.47407283652209	4.54175219594956	4.47578353281607	4.27080741065108	4.49362306855624	4.58540047452883	4.81832185026442	4.61601496921966	4.2675678323528	4.60573001218025	4.46749796273116	4.60460631754557	4.54579625142162	4.45677626060388	4.78168583493507	4.67846253790367	4.4913688685661	4.63503905482514	4.47244178753773	4.62514715790721	4.32777856648468	4.70375115579683	4.46324960793132
"ENSG00000277027.1"	4.2924223022912	4.23090319814711	4.64386308743412	4.30025104245217	4.70594168133942	4.65910207955159	4.45983488046588	4.30597181695854	4.43344618425179	4.33620050719494	4.32484256053496	4.31008974488181	4.22577054841404	4.24778202969457	4.28286172520521	4.32716391014956	4.55703753909727	4.62978583206498	4.5424721822822	4.4901009620069	4.46151509707812	4.72318364074752	4.68978419204114	4.58937950092093	4.8197264079956	4.66733724683349	4.55535563831712	4.70197436380634	4.70148781879593	4.70522637918997	4.5234641512131	4.65296695009148	4.63947486392979	4.4725541088837	4.69670126301243	4.59567642358235	4.52568687080051	4.48060348609213	4.54828287691806	4.48231418324151	4.27733793035207	4.50015372770408	4.59193117330058	4.82485261893438	4.62254567945272	4.27409834945227	4.61226071865264	4.47402860898201	4.61113702360166	4.55232693411584	4.46330690133316	4.78821659493625	4.68499326915399	4.49789952663145	4.64156977178389	4.47897243628904	4.6316778714056	4.33430912890249	4.71028189473501	4.46978025201059
"ENSG00000274012.1"	4.25346426603588	4.14019364046541	4.38674053974909	4.41739746934561	4.61742791209926	4.50301459611939	4.5244874560052	4.23393737986825	4.69095189348962	4.54104429105789	4.51368333498274	4.04974021535144	4.70094734549796	4.62012904814219	4.29930476305265	4.44273081630607	4.67566470137367	4.67618480906605	4.49529438707301	4.26556012922546	4.34123970319567	4.08853694900945	4.6184367153085	4.62966846784677	4.55516089968685	4.51062706145736	4.63511240972399	4.53356081873231	4.4227097911702	4.3595787056884	4.50767498504861	4.69709861064035	4.60989148264865	4.65315588765869	4.49008328739204	4.43105943516306	4.77187960025665	4.54300092177746	4.77297860284252	4.71668399739742	4.44109943002794	4.41317002405536	4.23212611168591	4.55042179785622	4.64508934255141	4.11330655758851	4.44181994038043	4.55007724176543	4.49324232657582	4.45340825960909	4.56413125209809	4.63538713584145	4.47851208920117	4.55120774266267	4.71076363676837	4.57216368727275	4.47454705959527	4.43717689624396	4.48347719794039	4.4681117567422
"ENSG00000277209.1"	4.0356951918291	4.1436262378949	4.34625255907468	4.67269301296603	4.40909400768363	4.46840037485295	4.17028668203705	4.18203800527484	4.80070562843032	3.80710909214883	3.88901890112411	4.60952100256174	4.37934048060068	4.53696336813714	4.37340371844655	4.43825240064647	4.25988834496678	4.36259565293023	4.72374650679165	4.46857929071609	4.52434713092396	4.42488349786202	4.67891184526037	4.53459997736849	4.58275651746576	4.46094459921929	4.54075959958674	4.45356043453847	4.52921020788438	4.23645011756697	4.59643259891915	4.55492984850676	4.61062056871259	4.7923085597549	4.634078622467	4.49162646263097	4.57701365900247	4.52300115710937	4.62660535741376	4.50058335080711	4.06662208861386	4.08659982189697	4.26841698637104	4.64066050644859	4.65738946400071	4.36616918000991	4.78817354472344	4.54409847669781	4.47298850259265	4.32725010362787	4.5043480812619	4.58810056094935	4.49486376228929	4.5319495129139	4.79268162264401	4.52558168466738	4.44776634980234	4.48463194536677	4.63330850287551	4.29991165279708
"ENSG00000259001.3"	3.75335538416276	3.86127836854543	4.06389950729283	4.39032501942405	4.12673444598407	4.18603745761267	3.88793711128538	3.89968771711426	4.51833547727929	3.52479466237221	3.6066938123997	4.32715433228525	4.09698064238382	4.25459847528386	4.09104410880001	4.1558904558411	3.97753376430679	4.08023646751043	4.44137757589624	4.18621636790395	4.2419829266113	4.14252200635677	4.3965437315591	4.25223514755262	4.30039046853652	4.17858191622257	4.25839460619396	4.17119798753296	4.24684552311654	3.95409674929427	4.31406622771207	4.27256448749634	4.32825387371905	4.50993853148258	4.35171141479947	4.20926284092991	4.29464774845896	4.24063664168443	4.34423831007817	4.2182194673463	3.78427976275058	3.8042559621381	3.98606198053566	4.3582931598398	4.37502177358278	4.08380985315595	4.50580357783959	4.26173339560159	4.19062544318982	4.04489238162921	4.22198408938028	4.30573438487798	4.21250055413388	4.24958475420168	4.51031158886188	4.24321709856815	4.16540454211755	4.2022685318634	4.35094131160297	4.0175551472673
"ENSG00000202198.1"	4.70720509839884	4.76364595275683	4.92969946781405	4.97254405824203	4.86801785020815	4.98647312677282	4.65885521838055	4.63708517638077	4.80078906047579	4.57967872572994	4.60420258310385	5.06020109752202	5.02410798472329	5.08226476003702	4.5698176229478	4.78834046841836	4.66280620437626	4.9594275627333	5.05895563008594	5.17316463811017	5.0856419339134	5.01812117891155	5.0980496645403	5.19389342585535	5.11536278421907	4.89149444334795	4.95067977176839	4.77161268373271	5.06853919644441	4.78146636980104	4.87183725770239	4.99575334582083	4.86028174611783	5.0766355609728	4.89044950264642	5.02613699658939	5.03876680225335	4.98191484854371	5.04811694767335	5.07431932124275	4.86185089014327	4.90083865308243	4.82262334147734	5.01772041411414	5.016395969754	4.69306957411361	4.84030779209448	4.84285847497966	5.04709626755928	4.92594707453533	5.13772078800129	4.74402731895903	5.04659374599706	4.85273394077781	4.89183727824873	4.76252747953176	4.94964495987813	4.91883538151225	5.12792992832377	4.68693027662222
"ENSG00000283293.1"	4.7111591712175	4.76760003498934	4.93365357159971	4.97649816637524	4.87197194693136	4.99042723622952	4.66280928210253	4.64103923566434	4.80474314826845	4.58363277218464	4.60815663524707	5.06415521331903	5.02806209755077	5.08621887753143	4.57377166702303	4.79229455440024	4.66676026888017	4.96338166958079	5.06290974578454	5.17711876175542	5.0895960516601	5.02207529122216	5.10200378319723	5.19784755073194	5.11931690410341	4.89544854287805	4.95463387773657	4.77556676719818	5.07249331289305	4.78542045476055	4.87579135489266	4.99970745613605	4.86423584188237	5.0805896780423	4.89440360205478	5.03009110959043	5.0427209163167	4.98586895757197	5.05207106250349	5.07827343813581	4.86580498610364	4.9047927536882	4.82657743232331	5.0216745263899	5.02035008191434	4.6970236443767	4.84426188530337	4.84681256852149	5.05105038230652	4.9299011779194	5.14167490940001	4.74798139805708	5.05054786070341	4.8566880355904	4.89579137781871	4.76648156158935	4.95359906574112	4.92278948412563	5.13188404906891	4.69088434574922
